agency_id,route_id,route_long_name,route_short_name,route_type,bus_num,
DIMTS,714,937ADOWN,,3,937A - ISBT Nityanand Marg,
DIMTS,1394,890STLDOWN,,3,890STL - C-1 Janak Puri,
DIMTS,1366,78UP,,3,78 - Inderpuri (Krishi Kunj),
DIMTS,1131,CGOCOMPLEX - 1DOWN,,3,CGOCOMPLEX-1 - PS Mandir Marg,
DIMTS,1959,793BDOWN,,3,793B - Delhi Sachivalaya (Rajghat Power House),
DIMTS,481,429STLDOWN,,3,429STL - Kushak Nallah Depot,
DIMTS,614,728EXTDOWN,,3,728EXT - New Delhi Railway Station Gate 2,
DIMTS,1676,08STLDOWN,,3,08STL - Najafgarh Terminal,
DIMTS,245,136STLDOWN,,3,136STL - Kanjhawala Village,
DIMTS,2138,978EUP,,3,978E - RAM NAGAR COLONY BQS,
DIMTS,772,274DOWN,,3,274 - Babarpur Ext / Maujpur Crossing,
DIMTS,955,891STLUP,,3,891STL - Dichau Kalan Depot,
DIMTS,65,174LSTLUP,,3,174LSTL - Kanjhawala Depot (Narela Road),
DIMTS,1509,206ADOWN,,3,206A - Bhajanpura,
DIMTS,1021,715STLDOWN,,3,715STL - JJ Colony Bawana Road,
DIMTS,1988,890STLUP,,3,890STL - Hastsal Village LIG Flats,
DIMTS,1912,722STLDOWN,,3,722STL - Dichau Kalan Depot,
DIMTS,1798,724AUP,,3,724A - South Moti Bagh (Ring Road),
DIMTS,624,543LNKSTLUP,,3,543LNKSTL - Milennium Depot Gate 3,
DIMTS,2149,874UP,,3,874 - Badarpur Border (T),
DIMTS,678,175AUP,,3,175A - Lampur Border,
DIMTS,1220,418AEXTDOWN,,3,418AEXT - Police Station Nizamuddin (Dargah),
DIMTS,1402,182ASTLUP,,3,182ASTL - Kanjhawala Village,
DIMTS,1259,08STLUP,,3,08STL - Ghuman Hera Depot 1,
DIMTS,1864,154STLDOWN,,3,154STL - Rani Khera Depot 2,
DIMTS,1038,112DOWN,,3,112 - Old Delhi Railway Station,
DIMTS,1398,154STLUP,,3,154STL - Dahisara Border,
DIMTS,1329,102DOWN,,3,102 - Old Delhi Railway Station,
DIMTS,22,753ADOWN,,3,753A - Kamla Market / Ajmeri Gate,
DIMTS,1829,336UP,,3,336 - Vivekanand Mahila College,
DIMTS,10125,463UP,,3,463 - Jamiya Nagar,
DIMTS,705,236EDOWN,,3,236E - Anand Vihar ISBT Terminal,
DIMTS,10126,991DOWN,,3,991 - Shivaji Stadium Terminal,
DIMTS,2025,160DOWN,,3,160 - Kali Bari,
DIMTS,598,728AUP,,3,728A - Nehru Bus Stand Goyla Dairy,
DIMTS,927,981DOWN,,3,981 - Jain Shukla Mandir,
DIMTS,1901,725DOWN,,3,725 - Mehrauli Terminal,
DIMTS,10127,DW - 4ADOWN,,3,DW-4A - South Moti Bagh (Ring Road),
DIMTS,1958,185LINKSTLDOWN,,3,185LINKSTL - BBM Cluster Depot,
DIMTS,1197,144DDOWN,,3,144D - Inderlok Metro Station,
DIMTS,319,727UP,,3,727 - Dwarka More Metro Station (Terminal),
DIMTS,1481,104AUP,,3,104A - Jharoda Village (Burari),
DIMTS,532,410CLUP,,3,410CL - Lodhi Hotel,
DIMTS,710,824LINKSTLUP,,3,824LINKSTL - Kair Village,
DIMTS,2026,919STLDOWN,,3,919STL - Bawana Sec 6 / 7 Crossing,
DIMTS,461,540STLUP,,3,540STL - Tara Apartments Terminal,
DIMTS,1633,206DOWN,,3,206 - Bhajanpura,
DIMTS,10128,RL - 77EXTUP,,3,RL-77EXT - Kargil Apartment Sec-18 A,
DIMTS,691,120ADOWN,,3,120A - Jahangirpuri GT Road (Metro Station),
DIMTS,12,849UP,,3,849 - Qamruddin Nagar Terminal,
DIMTS,2020,160LSTLUP,,3,160LSTL - Shalimar Bagh BH-Block,
DIMTS,1807,940AUP,,3,940A - Chhath Park Mangol Puri,
DIMTS,10129,727STLUP,,3,727STL - Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,
DIMTS,298,214CLDOWN,,3,214CL - Shahdra Border,
DIMTS,308,858STLDOWN,,3,858STL - Dwarka Sec 22 Cluster Depot,
DIMTS,996,923AUP,,3,923A - RAM NAGAR COLONY BQS,
DIMTS,968,159EDOWN,,3,159E - Inder Puri Krishi Kunj,
DIMTS,1001,813CLDOWN,,3,813CL - ISBT Kashmere Gate Terminal,
DIMTS,848,117UP,,3,117 - Bhalaswa Village Crossing,
DIMTS,10130,954UP,,3,954 - Sultanpuri Terminal,
DIMTS,1845,167AUP,,3,167A - Uttri Pitam Pura,
DIMTS,1189,911UP,,3,911 - West Enclave / Sansad Vihar (T),
DIMTS,918,942STLUP,,3,942STL - Kair Village,
DIMTS,244,943STLUP,,3,943STL - Sec-24 Rohini,
DIMTS,697,850DOWN,,3,850 - Nangli Dairy,
DIMTS,776,817EUP,,3,817E - Kair Village,
DIMTS,792,840DOWN,,3,840 - Shivaji Stadium Terminal,
DIMTS,1187,807EXTDOWN,,3,807EXT - Nangli Dairy,
DIMTS,1266,803CLUP,,3,803CL - Madhu Vihar,
DIMTS,442,448STLUP,,3,448STL - Hamdard Nagar / Sangam Vihar,
DIMTS,343,253UP,,3,253 - ISBT Nityanand Marg,
DIMTS,2128,813CLUP,,3,813CL - C-1 Janak Puri,
DIMTS,1769,825LNKSTLDOWN,,3,825LNKSTL - Najafgarh Terminal,
DIMTS,1712,578BUP,,3,578B - Kapashera Border,
DIMTS,781,205STLUP,,3,205STL - New Seema Puri Depot Cluster,
DIMTS,954,778DOWN,,3,778 - Inderlok Metro Station,
DIMTS,53,892ADOWN,,3,892A - D Block Janak Puri (Pankha Road),
DIMTS,430,942EUP,,3,942E - Qamruddin Nagar Terminal,
DIMTS,1017,893ADOWN,,3,893A - C-1 Janak Puri,
DIMTS,505,828UP,,3,828 - Galib Pur Village,
DIMTS,591,402STLDOWN,,3,402STL - ISBT Nityanand Marg,
DIMTS,1272,703UP,,3,703 - Uttam Nagar East Metro Station,
DIMTS,1530,836LSTLUP,,3,836LSTL - Surehra Village,
DIMTS,1192,243STLDOWN,,3,243STL - Nand Nagari Terminal,
DIMTS,1834,890UP,,3,890 - Hastsal Village LIG Flats,
DIMTS,1263,763AUP,,3,763A - Nizamuddin Railway Station,
DIMTS,302,157ADOWN,,3,157A - Kendriya Terminal (Church Road),
DIMTS,462,998STLDOWN,,3,998STL - Hari Nagar Depot,
DIMTS,368,405ALNKSTLUP,,3,405ALNKSTL - Kushak Nallah Depot,
DIMTS,198,835LNKSTLUP,,3,835LNKSTL - Issapur Village Temple,
DIMTS,847,457STLDOWN,,3,457STL - Kamla Market / Ajmeri Gate,
DIMTS,2087,232UP,,3,232 - D Block Mangol Puri (T),
DIMTS,1122,148STLDOWN,,3,148STL - Vishal Enclave (Bawana Road),
DIMTS,1688,76DOWN,,3,76 - Anand Vihar ISBT Terminal,
DIMTS,882,429LSTLDOWN,,3,429LSTL - Kushak Nallah Depot,
DIMTS,1290,934STLUP,,3,934STL - Karampura Terminal,
DIMTS,703,460STLDOWN,,3,460STL - Kushak Nallah Depot,
DIMTS,243,133UP,,3,133 - Jain Shukla Mandir,
DIMTS,1701,764EXTUP,,3,764EXT - Okhla Depot IV CWS II,
DIMTS,282,165EUP,,3,165E - Nand Nagari Terminal,
DIMTS,933,624ACLDOWN,,3,624ACL - Munirka Village (T),
DIMTS,1221,543STLDOWN,,3,543STL - Anand Vihar ISBT Terminal,
DIMTS,661,801ADOWN,,3,801A - Dwarka Sec-8 Metro Station,
DIMTS,1600,194DOWN,,3,194 - Old Delhi Railway Station,
DIMTS,747,921EUP,,3,921E - Kanjhawala Village,
DIMTS,653,61UP,,3,61 - Keshav Nagar Mukti Ashram,
DIMTS,1765,968AUP,,3,968A - Qamruddin Nagar Terminal,
DIMTS,10131,908UP,,3,908 - Mangolpuri B-Block,
DIMTS,536,905STLDOWN,,3,905STL - Jain Shukla Mandir,
DIMTS,1710,917DOWN,,3,917 - Delhi Sachivalaya (Rajghat Power House),
DIMTS,658,919AUP,,3,919A - Bawana Village Narela Road,
DIMTS,1544,971LNKSTLDOWN,,3,971LNKSTL - BBM Cluster Depot,
DIMTS,1162,CGOCOMPLEX - 2STLUP,,3,CGOCOMPLEX-2STL - Hari Nagar Depot,
DIMTS,2117,719STLUP,,3,719STL - Pandwala Kalan (T),
DIMTS,583,907DOWN,,3,907 - Mori Gate Terminal,
DIMTS,1577,745EUP,,3,745E - Daulat Pur Village,
DIMTS,1885,47BCLUP,,3,47BCL - Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,
DIMTS,1501,940ADOWN,,3,940A - Karampura Terminal,
DIMTS,798,623UP,,3,623 - CPWD Colony Vasant Vihar,
DIMTS,576,405LSTLUP,,3,405LSTL - Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,
DIMTS,1910,624EXTUP,,3,624EXT - Anand Vihar ISBT Terminal,
DIMTS,910,962EXTCLDOWN,,3,962EXTCL - Kanjhawala Depot (Narela Road),
DIMTS,1797,826STLDOWN,,3,826STL - Dichau Kalan Depot,
DIMTS,1720,AIRPORTEXP08STLDOWN,,3,AIRPORTEXP08STL - Najafgarh Terminal,
DIMTS,10132,522UP,,3,522 - R-Block Rajendra Nagar,
DIMTS,1757,120AUP,,3,120A - Ramdev Chowk / Pitori Johad,
DIMTS,1747,567UP,,3,567 - Qamruddin Nagar Terminal,
DIMTS,1095,943LSTLDOWN,,3,943LSTL - JJ Colony Bawana Road,
DIMTS,1739,836578LTDUP,,3,836578LTD - Mundhela Khurd Village,
DIMTS,1692,229DOWN,,3,229 - Inderlok Metro Station,
DIMTS,1861,351DOWN,,3,351 - Inderlok Metro Station,
DIMTS,512,239DOWN,,3,239 - Mori Gate Terminal,
DIMTS,174,539LSTLUP,,3,539LSTL - Ranhola II,
DIMTS,690,848ADOWN,,3,848A - Tilak Nagar Terminal,
DIMTS,885,807AUP,,3,807A - Uttam Nagar East Metro Station,
DIMTS,2081,465LINKSTLDOWN,,3,465LINKSTL - Kushak Nallah Depot,
DIMTS,10133,341DOWN,,3,341 - GTB Hospital,
DIMTS,2043,873STLDOWN,,3,873STL - Rewla Khanpur Depot,
DIMTS,10134,DW - 2UP,,3,DW-2 - Badarpur Border (T),
DIMTS,1713,850UP,,3,850 - Najafgarh Terminal,
DIMTS,1565,543ADOWN,,3,543A - Anand Vihar ISBT Terminal,
DIMTS,1340,836LNKSTLDOWN,,3,836LNKSTL - Rewla Khanpur Depot,
DIMTS,1452,724ADOWN,,3,724A - Uttam Nagar Terminal,
DIMTS,929,844STLDOWN,,3,844STL - Rewla Khanpur Depot,
DIMTS,359,123STLUP,,3,123STL - Harewali Border,
DIMTS,2040,821LSTLDOWN,,3,821LSTL - Ghuman Hera Depot 2,
DIMTS,10135,169DOWN,,3,169 - Majnu Ka Tila Outer Ring Road,
DIMTS,834,981LNKSTLDOWN,,3,981LNKSTL - Bawana Sec 1 Cluster Depot,
DIMTS,2142,988DOWN,,3,988 - DSIDC Office Bawana,
DIMTS,820,179DOWN,,3,179 - Azadpur Terminal,
DIMTS,870,743BDOWN,,3,743B - RK Puram Sec-9,
DIMTS,755,331LNKSTLUP,,3,331LNKSTL - Rajghat Depot,
DIMTS,863,520UP,,3,520 - Malviya Nagar,
DIMTS,1655,998DOWN,,3,998 - Ranhola II,
DIMTS,10136,248UP,,3,248 - Karawal Nagar Terminal,
DIMTS,1339,244ADOWN,,3,244A - ISBT Sarai Kale Khan,
DIMTS,1417,205LSTLUP2,,3,205LSTLUP2 - Rajghat Depot,
DIMTS,1558,185LNKSTLUP,,3,185LNKSTL - BBM Cluster Depot,
DIMTS,10137,522DOWN,,3,522 - Western Court,
DIMTS,1291,AIRPORTEXP08ADOWN,,3,AIRPORTEXP08A - Mangla Puri Terminal,
DIMTS,21,370STLUP,,3,370STL - Nand Nagari Terminal,
DIMTS,595,429LSTLUP,,3,429LSTL - Old Delhi Railway Station (Terminal),
DIMTS,206,103LSTLUP,,3,103LSTL - Rani Khera Depot 2,
DIMTS,1645,165LINKSTLUP,,3,165LINKSTL - Gandhi Vihar Crossing,
DIMTS,1601,216BDOWN,,3,216B - ISBT Nityanand Marg,
DIMTS,721,149UP,,3,149 - Tajpur Kalan Village,
DIMTS,411,419CLUP,,3,419CL - Khanpur Ambedkar Nagar,
DIMTS,902,253LNKSTLUP,,3,253LNKSTL - Dilshad Garden Depot Cluster,
DIMTS,988,783ADOWN,,3,783A - C-1 Janak Puri,
DIMTS,2143,956LSTLDOWN,,3,956LSTL - New Delhi Railway Station Gate 2,
DIMTS,852,185STLUP,,3,185STL - Natthupura Terminal,
DIMTS,510,114+990EUP,,3,114+990E - Sec-24 Rohini,
DIMTS,414,511AUP,,3,511A - ARSD College (Dhaula Kuan),
DIMTS,1589,511ALNKSTLUP,,3,511ALNKSTL - Nehru Place Terminal,
DIMTS,767,817UP,,3,817 - Kair Village,
DIMTS,2073,852UP,,3,852 - NSIT (Netaji Subhas Institute),
DIMTS,818,191STLDOWN,,3,191STL - Kanjhawala Village,
DIMTS,744,849DOWN,,3,849 - Tilak Nagar Terminal,
DIMTS,1881,931DOWN,,3,931 - Ranhola II,
DIMTS,850,859DOWN,,3,859 - Shivaji Stadium Terminal,
DIMTS,10138,921DOWN,,3,921 - ISBT,
DIMTS,791,840STLUP,,3,840STL - Mangla Puri Terminal,
DIMTS,1743,784UP,,3,784 - Gokul Puri,
DIMTS,931,981LSTLUP,,3,981LSTL - Bawana Sec 1 Cluster Depot,
DIMTS,1856,AIR - 06DOWN,,3,AIR-06 - IGI Airport Terminal 2 (Air India Office),
DIMTS,742,310UP,,3,310 - Jheel Terminal,
DIMTS,465,892UP,,3,892 - Bamnoli Firni Road,
DIMTS,937,400UP,,3,400 - Okhla Extension (Abul Fazl Encalve),
DIMTS,617,205EXTUP,,3,205EXT - Nand Nagari Terminal,
DIMTS,1472,207STLDOWN,,3,207STL - Yamuna Vihar Cluster Depot,
DIMTS,331,419EXTDOWN,,3,419EXT - Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,
DIMTS,2002,953DOWN,,3,953 - Ajmeri Gate / Kamla Market,
DIMTS,884,764MVLSTLUP,,3,764MVLSTL - C-1 Janak Puri,
DIMTS,1920,03STLUP,,3,03STL - Shalimar Bagh Desu Colony,
DIMTS,1351,943DOWN,,3,943 - ISBT Anand Vihar Terminal,
DIMTS,64,429EUP,,3,429E - Okhla Depot IV CWS II,
DIMTS,1646,701UP,,3,701 - Kanjhawala Village,
DIMTS,1822,481DOWN,,3,481 - Neeti Bagh,
DIMTS,179,834ADOWN,,3,834A - Najafgarh Terminal,
DIMTS,1191,972CDOWN,,3,972C - Deep Vihar,
DIMTS,10139,26UP,,3,26 - Old Secretariat,
DIMTS,801,507STLDOWN,,3,507STL - Kushak Nallah Depot,
DIMTS,1592,989STLDOWN,,3,989STL - Ranhola II,
DIMTS,381,131UP,,3,131 - Singhu Border Crossing,
DIMTS,1420,972UP,,3,972 - Sec-24 Rohini,
DIMTS,856,352AUP,,3,352A - Shivaji Stadium Terminal,
DIMTS,98,174UP,,3,174 - Kanjhawala Village,
DIMTS,10140,540DOWN,,3,540 - Kendriya Terminal (Church Road),
DIMTS,75,428DOWN,,3,428 - Nehru Place Terminal,
DIMTS,10141,DW - 2LSTLUP,,3,DW-2LSTL - Dwarka Sec 22 Cluster Depot,
DIMTS,777,993STLUP,,3,993STL - Delhi Sachivalaya (Rajghat Power House),
DIMTS,879,85AEXTDOWN,,3,85AEXT - Shivaji Stadium Terminal,
DIMTS,1106,772ASTLUP,,3,772ASTL - Govt Co-Edu Sr Sec School Sec-22 Dwarka,
DIMTS,1349,992STLUP,,3,992STL - Sultanpuri Terminal,
DIMTS,743,832LINKSTLDOWN,,3,832LINKSTL - C-1 Janak Puri,
DIMTS,1345,978LSTLDOWN,,3,978LSTL - Najafgarh Terminal,
DIMTS,1905,429STLUP2,,3,429STLUP2 - Mori Gate Terminal,
DIMTS,1475,892DOWN,,3,892 - New Delhi Railway Station Gate 2,
DIMTS,1456,258LINKSTLUP,,3,258LINKSTL - BBM Cluster Depot,
DIMTS,10142,882DOWN,,3,882 - Mangolpur Police Lines,
DIMTS,10143,DW - 1DOWN,,3,DW-1 - IGI Airport Terminal 2 (Air India Office),
DIMTS,981,876DOWN,,3,876 - Karampura Terminal,
DIMTS,936,780STLUP,,3,780STL - Milennium Depot Gate 8,
DIMTS,356,816EXTDOWN,,3,816EXT - Old Delhi Railway Station,
DIMTS,1814,623LNKSTLUP,,3,623LNKSTL - New Seema Puri Depot Cluster,
DIMTS,1128,185LSTLUP,,3,185LSTL - BBM Cluster Depot,
DIMTS,229,725UP,,3,725 - Inder Puri (Krishi Kunj),
DIMTS,730,128STLUP,,3,128STL - Khera Khurd Village,
DIMTS,163,17LSTLDOWN,,3,17LSTL - Vishal Enclave (Bawana Road),
DIMTS,1578,410LNKSTLDOWN,,3,410LNKSTL - Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,
DIMTS,1752,129STLUP,,3,129STL - Jhingola Village,
DIMTS,1855,901STLCLUP,,3,901STLCL - Kanjhawala Depot (Narela Road),
DIMTS,1624,424UP,,3,424 - Institutional Area Vasant Kunj,
DIMTS,1952,849STLDOWN,,3,849STL - Rani Khera Depot 2,
DIMTS,556,211LNKSTLUP,,3,211LNKSTL - Gazipur Depot,
DIMTS,1683,465DOWN,,3,465 - INA Market,
DIMTS,10144,214UP,,3,214 - ISBT Nityanand Marg,
DIMTS,1200,33LINKSTLUP,,3,33LINKSTL - Anand Vihar ISBT Terminal,
DIMTS,1878,348DOWN,,3,348 - Mori Gate Terminal,
DIMTS,1390,907LSTLUP,,3,907LSTL - Ranhola II,
DIMTS,1488,539UP,,3,539 - Ranhola II,
DIMTS,1063,136LSTLUP,,3,136LSTL - Jain Shukla Mandir,
DIMTS,377,956UP,,3,956 - Kamla Market / Ajmeri Gate,
DIMTS,723,938LNKSTLDOWN,,3,938LNKSTL - Kanjhawala Village,
DIMTS,1066,156DOWN,,3,156 - Nizamuddin Railway Station,
DIMTS,86,448AUP,,3,448A - Madangir DDA Flats,
DIMTS,647,913UP,,3,913 - Karawal Nagar Terminal,
DIMTS,1571,883BLTDDOWN,,3,883BLTD - Ranhola II,
DIMTS,1570,146DOWN,,3,146 - Old Delhi Railway Station,
DIMTS,1028,114ADOWN,,3,114A - Jounti Border,
DIMTS,1007,100LSTLDOWN,,3,100LSTL - BBM Cluster Depot,
DIMTS,1579,450LSTLDOWN,,3,450LSTL - Super Bazar,
DIMTS,764,219AUP,,3,219A - Mundka Village Metro Station,
DIMTS,639,703DOWN,,3,703 - Jheel Terminal,
DIMTS,390,261LNKSTLUP,,3,261LNKSTL - Rajghat Depot,
DIMTS,266,448EXTUP,,3,448EXT - Kushak Nallah Depot,
DIMTS,1996,761DOWN,,3,761 - C-1 Janak Puri,
DIMTS,1968,33LSTLUP,,3,33LSTL - Shahdra Border,
DIMTS,1207,145STLDOWN,,3,145STL - Rani Khera Depot 2,
DIMTS,1347,540ACLDOWN,,3,540ACL - Safdurjung Terminal,
DIMTS,1373,128UP,,3,128 - Khera Khurd Village,
DIMTS,908,134DOWN,,3,134 - Kashmere Gate City Bus Terminal,
DIMTS,2080,539AUP,,3,539A - Najafgarh Terminal,
DIMTS,10145,605UP,,3,605 - B-3 Vasant Kunj,
DIMTS,2112,172STLDOWN,,3,172STL - Jain Shukla Mandir,
DIMTS,1219,434STLUP,,3,434STL - Jasola Vihar,
DIMTS,1642,124DOWN,,3,124 - Old Delhi Railway Station,
DIMTS,127,73LNKSTLUP,,3,73LNKSTL - Rajghat Depot,
DIMTS,1073,307STLUP,,3,307STL - Indraprastha Cluster Depot,
DIMTS,1186,824SSTLUP,,3,824SSTL - Dichau Kalan Depot,
DIMTS,491,408LSTLUP,,3,408LSTL - Karampura Terminal,
DIMTS,1403,161STLUP,,3,161STL - Kanjhawala Village,
DIMTS,1101,229UP,,3,229 - Nand Nagari Terminal,
DIMTS,10146,990ADOWN,,3,990A - Shivaji Stadium Terminal,
DIMTS,448,215AUP,,3,215A - Creative Heights LIG Flats Gate 3,
DIMTS,508,725LSTLDOWN,,3,725LSTL - DSIDC Office Bawana,
DIMTS,594,878578LTDDOWN,,3,878578LTD - Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,
DIMTS,666,261MSTLDOWN,,3,261MSTL - Mori Gate Terminal,
DIMTS,823,790AUP,,3,790A - Najafgarh Terminal,
DIMTS,828,127STLDOWN,,3,127STL - Rani Khera Depot 2,
DIMTS,472,334UP,,3,334 - Mehrauli Terminal,
DIMTS,183,419UP,,3,419 - Khanpur Ambedkar Nagar,
DIMTS,1514,114BSTLUP,,3,114BSTL - Katewara Village,
DIMTS,10147,724CUP,,3,724C - C R Park Market 1,
DIMTS,1582,833UP,,3,833 - Nehru Bus Stand Goyla Dairy,
DIMTS,2051,114CSTLUP,,3,114CSTL - Bawana JJ Colony CRPF Camp,
DIMTS,1535,876UP,,3,876 - Dichau Kalan School,
DIMTS,108,770ALTDUP,,3,770ALTD - Surehra Village,
DIMTS,405,772ASTLDOWN,,3,772ASTL - Govt Co-Edu Sr Sec School Sec-22 Dwarka,
DIMTS,363,158LSTLUP,,3,158LSTL - Mukarba Chowk ORR,
DIMTS,10148,718UP,,3,718 - C-1 Janak Puri,
DIMTS,722,623SPLUP,,3,623SPL - Shahdra Border,
DIMTS,1588,836STLUP,,3,836STL - Najafgarh Delhi Gate,
DIMTS,48,205LSTLDOWN,,3,205LSTL - Nand Nagari Terminal,
DIMTS,36,154UP,,3,154 - Dahisara Border,
DIMTS,1265,917UP,,3,917 - Madipur JJ Colony Terminal
DIMTS,1533,740SPLUP,,3,740SPL - Gazipur Depot,
DIMTS,1068,171BSTLUP,,3,171BSTL - Bawana Sec 5 Cluster Depot G2,
DIMTS,10149,RL - 77AUP,,3,RL-77A - Sec 5/11 Xing,
DIMTS,2120,794DOWN,,3,794 - Nizamuddin Railway Station,
DIMTS,10150,255UP,,3,255 - Sabhapur Village,
DIMTS,1297,784DOWN,,3,784 - Ajmeri Gate / Kamla Market,
DIMTS,1041,208LNKSTLUP,,3,208LNKSTL - New Seema Puri Depot Cluster,
DIMTS,1424,539BDOWN,,3,539B - Kapashera Border,
DIMTS,172,858DOWN,,3,858 - Kamla Market / Ajmeri Gate,
DIMTS,156,861ADOWN,,3,861A - Uttam Nagar East Metro Station,
DIMTS,529,578UP,,3,578 - Najafgarh Terminal,
DIMTS,453,85BEXTUP,,3,85BEXT - West Enclave / Sansad Vihar (T),
DIMTS,1990,930DOWN,,3,930 - Lodhi Hotel,
DIMTS,10151,511LNKSTLUP,,3,511LNKSTL - Nehru Place Terminal,
DIMTS,1806,848DOWN,,3,848 - Tilak Nagar Terminal,
DIMTS,1939,165BDOWN,,3,165B - Mukarba Chowk,
DIMTS,1025,348UP,,3,348 - Mayur Vihar Phase III (T) Paper Market,
DIMTS,1661,825LNKSTLUP,,3,825LNKSTL - Satyapuram Jharoda,
DIMTS,568,465UP,,3,465 - Madanpur Khadar JJ Colony,
DIMTS,1852,109STLDOWN,,3,109STL - Bawana Sec 1 Cluster Depot,
DIMTS,1045,989DOWN,,3,989 - New Delhi Railway Station Gate 2,
DIMTS,867,892LSTLDOWN,,3,892LSTL - Ghuman Hera Depot 1,
DIMTS,226,168DOWN,,3,168 - I Block Ashok Vihar,
DIMTS,320,567BSTLUP,,3,567BSTL - RAM NAGAR COLONY BQS,
DIMTS,887,147LSTLUP,,3,147LSTL - Vishal Enclave (Bawana Road),
DIMTS,816,775EDOWN,,3,775E - New Delhi Railway Station Gate 2,
DIMTS,814,351ADOWN,,3,351A - Inderlok Metro Station,
DIMTS,78,728LNKSTLUP,,3,728LNKSTL - Kair Depot,
DIMTS,1914,137ADOWN,,3,137A - Azadpur Terminal,
DIMTS,1112,408CLUP,,3,408CL - Nizamuddin Railway Station,
DIMTS,597,764UP,,3,764 - Nehru Place Terminal,
DIMTS,28,982LNKSTLDOWN,,3,982LNKSTL - BBM Cluster Depot,
DIMTS,2141,968ADOWN,,3,968A - Inderlok Metro Station,
DIMTS,1387,199STLUP,,3,199STL - Badli Railway Staion,
DIMTS,1670,721UP,,3,721 - Mangla Puri Terminal,
DIMTS,655,260STLDOWN,,3,260STL - BBM Cluster Depot,
DIMTS,1725,523DOWN,,3,523 - Satbari,
DIMTS,458,119LSTLDOWN,,3,119LSTL - Katewara Village,
DIMTS,1971,780STLDOWN,,3,780STL - New Delhi Railway Station Gate 2,
DIMTS,1955,829ADOWN,,3,829A - Najafgarh Terminal,
DIMTS,10152,429DOWN,,3,429 - ISBT Kashmere Gate Terminal,
DIMTS,1495,171BUP,,3,171B - Bawana Sec 5 Cluster Depot G2,
DIMTS,975,824LSTLUP,,3,824LSTL - Dichau Kalan Depot,
DIMTS,326,147LSTLDOWN,,3,147LSTL - Vishal Enclave (Bawana Road),
DIMTS,171,872UP,,3,872 - Surakh Pur Village,
DIMTS,1851,828ADOWN,,3,828A - Khera More / Ghuman Hera Crossing,
DIMTS,235,886STLUP,,3,886STL - Najafgarh Terminal,
DIMTS,1262,944STLDOWN,,3,944STL - Kendriya Terminal (Church Road),
DIMTS,1776,307LNKSTLDOWN,,3,307LNKSTL - Indraprastha Cluster Depot,
DIMTS,357,887STLUP,,3,887STL - Ghuman Hera Village,
DIMTS,768,962LSTLUP,,3,962LSTL - Kanjhawala Village,
DIMTS,1165,142STLUP,,3,142STL - Jahangirpuri E-Block,
DIMTS,121,883DOWN,,3,883 - Kashmere Gate City Bus Terminal,
DIMTS,312,523ADOWN,,3,523A - ARSD College / Dhaula Kuan,
DIMTS,1715,745ADOWN,,3,745A - Kapashera Border,
DIMTS,580,953LSTLDOWN,,3,953LSTL - Rani Khera Depot 2,
DIMTS,1733,171ESTLDOWN,,3,171ESTL - Alipur Village GT Road,
DIMTS,10153,375UP,,3,375 - A Block Dilshad Garden Bloomfield Public School,
DIMTS,554,893DOWN,,3,893 - C-1 Janak Puri,
DIMTS,10154,522ADOWN,,3,522A - R-Block Rajendra Nagar,
DIMTS,909,219EXTUP,,3,219EXT - Kanjhawala Village,
DIMTS,569,458UP,,3,458 - Madanpur Khadar JJ Colony,
DIMTS,1228,850STLDOWN,,3,850STL - Kair Depot,
DIMTS,1054,243BDOWN,,3,243B - Shahdra Border,
DIMTS,651,942DOWN,,3,942 - Ranhola II,
DIMTS,85,83UP,,3,83 - Kamla Market / Ajmeri Gate,
DIMTS,2111,921ADOWN,,3,921A - Old Delhi Railway Station,
DIMTS,1168,129LSTLUP,,3,129LSTL - Harish Chandra Hospital,
DIMTS,400,TMS+PUNJABIBAGH,,3,TMS+PUNJABIBAGH - Punjabi Bagh Terminal,
DIMTS,1233,940LNKSTL2UP,,3,940LNKSTL2 - Khera More / Ghuman Hera Crossing,
DIMTS,54,992UP,,3,992 - ISBT Nityanand Marg,
DIMTS,321,901CLUP,,3,901CL - Mangolpuri Y Block,
DIMTS,1832,194UP,,3,194 - Shani Mandir / Palla Crossing,
DIMTS,219,926STLDOWN,,3,926STL - Tikri Border Metro Station,
DIMTS,1414,318ADOWN,,3,318A - Sarai Kale Khan ISBT Terminal,
DIMTS,10155,169UP,,3,169 - Katevara Village,
DIMTS,1289,310LNKSTLDOWN,,3,310LNKSTL - Milennium Depot Gate 6,
DIMTS,1051,972BDOWN,,3,972B - Bawana Sec 5 Cluster Depot G2,
DIMTS,10156,490DOWN,,3,490 - Sadiq Nagar,
DIMTS,73,194STLDOWN,,3,194STL - Rani Khera Depot 2,
DIMTS,1821,480DOWN,,3,480 - Kendriya Terminal (Church Road),
DIMTS,212,234CLEDOWN,,3,234CLE - Punjabi Bagh Terminal,
